system:index,Bands,CloudCover,CollecteDateTime,CostalType,GSD,Lats,Lons,OffNadir,Sensor,SunAzimuth,SunElevation,TargetAzimuth,catalogid,coordinates,filename,frequencyHistogram,geometry_type,index,.geo
00000000000000000001,8,89.8689579,2022-11-23T14:31:48.000000Z,Coastal,2.5631774,"[-55.788974, -55.789949, -55.789944, -55.78969, -55.789405, -55.789168, -55.788935, -55.788687, -55.788426, -55.788138, -55.787907, -55.78765, -55.787464, -55.787234, -55.786369, -55.785633, -55.785669, -55.785609, -55.785392, -55.785793, -55.786412, -55.786172, -55.78575, -55.785604, -55.785425, -55.78435, -55.784353, -55.784505, -55.784625, -55.784619, -55.784628, -55.784404, -55.784936, -55.785088, -55.784945, -55.784796, -55.436987, -55.43686, -55.436628, -55.43642, -55.43621, -55.435975, -55.435737, -55.435494, -55.43527, -55.435038, -55.434781, -55.434526, -55.434167, -55.433969, -55.433717, -55.433484, -55.433224, -55.432945, -55.432648, -55.432349, -55.432089, -55.431842, -55.431656, -55.788974]","[52.066289, 52.032048, 52.031105, 51.979403, 51.92766, 51.875883, 51.824095, 51.772273, 51.720422, 51.668526, 51.616606, 51.564645, 51.522441, 51.503498, 51.461204, 51.444082, 51.436276, 51.423625, 51.371495, 51.352886, 51.304219, 51.252012, 51.199816, 51.186378, 51.173402, 51.130861, 51.11914, 51.110244, 51.095842, 51.095325, 51.094287, 51.078416, 51.059789, 51.042738, 50.990282, 50.958909, 50.988704, 51.020003, 51.072072, 51.124111, 51.1761, 51.228035, 51.279912, 51.331757, 51.383548, 51.435324, 51.487049, 51.538721, 51.590397, 51.641987, 51.693541, 51.745078, 51.79657, 51.848034, 51.899464, 51.950882, 52.002269, 52.053606, 52.08845, 52.066289]",32.40475573,wv02,165.9932145,17.171443,255.6408591,10300100DE110F00,"[[[-55.788974, 52.066289, 0.0], [-55.789949, 52.032048, 0.0], [-55.789944, 52.031105, 0.0], [-55.78969, 51.979403, 0.0], [-55.789405, 51.92766, 0.0], [-55.789168, 51.875883, 0.0], [-55.788935, 51.824095, 0.0], [-55.788687, 51.772273, 0.0], [-55.788426, 51.720422, 0.0], [-55.788138, 51.668526, 0.0], [-55.787907, 51.616606, 0.0], [-55.78765, 51.564645, 0.0], [-55.787464, 51.522441, 0.0], [-55.787234, 51.503498, 0.0], [-55.786369, 51.461204, 0.0], [-55.785633, 51.444082, 0.0], [-55.785669, 51.436276, 0.0], [-55.785609, 51.423625, 0.0], [-55.785392, 51.371495, 0.0], [-55.785793, 51.352886, 0.0], [-55.786412, 51.304219, 0.0], [-55.786172, 51.252012, 0.0], [-55.78575, 51.199816, 0.0], [-55.785604, 51.186378, 0.0], [-55.785425, 51.173402, 0.0], [-55.78435, 51.130861, 0.0], [-55.784353, 51.11914, 0.0], [-55.784505, 51.110244, 0.0], [-55.784625, 51.095842, 0.0], [-55.784619, 51.095325, 0.0], [-55.784628, 51.094287, 0.0], [-55.784404, 51.078416, 0.0], [-55.784936, 51.059789, 0.0], [-55.785088, 51.042738, 0.0], [-55.784945, 50.990282, 0.0], [-55.784796, 50.958909, 0.0], [-55.436987, 50.988704, 0.0], [-55.43686, 51.020003, 0.0], [-55.436628, 51.072072, 0.0], [-55.43642, 51.124111, 0.0], [-55.43621, 51.1761, 0.0], [-55.435975, 51.228035, 0.0], [-55.435737, 51.279912, 0.0], [-55.435494, 51.331757, 0.0], [-55.43527, 51.383548, 0.0], [-55.435038, 51.435324, 0.0], [-55.434781, 51.487049, 0.0], [-55.434526, 51.538721, 0.0], [-55.434167, 51.590397, 0.0], [-55.433969, 51.641987, 0.0], [-55.433717, 51.693541, 0.0], [-55.433484, 51.745078, 0.0], [-55.433224, 51.79657, 0.0], [-55.432945, 51.848034, 0.0], [-55.432648, 51.899464, 0.0], [-55.432349, 51.950882, 0.0], [-55.432089, 52.002269, 0.0], [-55.431842, 52.053606, 0.0], [-55.431656, 52.08845, 0.0], [-55.788974, 52.066289, 0.0]]]",C:\Users\smescarzaga\Desktop\DiscoveryTool\SPARKS_20240709\no_pan_3yr_65pc\Coastal\no_pan_3yr_90pc/10/OverviewImages/10300100DE110F00.jpg,"{100=656.8666666666666, 30=46184.0705882353, 60=346.0, 90=2750.7215686274503, 50=210.0, 80=393487.3058823525, 20=1270.2470588235294, 10=37404.490196078434}",Polygon,10,"{""type"":""Polygon"",""coordinates"":[[[-55.788974,52.066289],[-55.78994899999999,52.032048],[-55.789944,52.031105000000004],[-55.78968999999999,51.979403],[-55.789405,51.92766000000001],[-55.789168,51.87588300000001],[-55.788935,51.82409499999999],[-55.788687,51.772273],[-55.788426,51.720422],[-55.788138000000004,51.668526],[-55.787907,51.616606000000004],[-55.78765,51.564645000000006],[-55.787464,51.52244099999999],[-55.787234,51.503498],[-55.786369,51.461204],[-55.785633,51.444082000000016],[-55.785669000000006,51.436276],[-55.78560900000001,51.423625],[-55.78539200000001,51.371495],[-55.785793,51.352886000000005],[-55.786412000000006,51.304219],[-55.78617199999999,51.252012],[-55.78575,51.199816],[-55.785604,51.18637799999999],[-55.785425,51.173402],[-55.78435,51.130861],[-55.784353,51.11914],[-55.784505,51.110244],[-55.784625,51.095842],[-55.784619,51.095325],[-55.784628000000005,51.094286999999994],[-55.784404,51.078416],[-55.784936,51.059789],[-55.785088,51.04273800000001],[-55.784945,50.99028200000001],[-55.784796,50.958909],[-55.436987,50.98870399999999],[-55.43686,51.02000300000001],[-55.436628,51.072072],[-55.43642,51.124111000000006],[-55.43621000000001,51.176100000000005],[-55.43597499999999,51.228035],[-55.435737,51.279912],[-55.435494,51.33175700000001],[-55.43527,51.383548],[-55.435038,51.43532400000001],[-55.434781,51.487049],[-55.434526000000005,51.53872100000001],[-55.43416700000001,51.590396999999996],[-55.433969,51.64198699999999],[-55.43371700000001,51.693541],[-55.43348400000001,51.74507800000001],[-55.43322400000001,51.79657],[-55.432945,51.848034],[-55.432648,51.899464],[-55.43234900000001,51.950882],[-55.43208899999999,52.002269],[-55.43184200000001,52.053605999999995],[-55.431656,52.08845],[-55.788974,52.066289]]]}"
00000000000000000002,8,82.0845958,2022-10-04T02:06:15.000000Z,Coastal,3.123526575,"[122.22992, 122.230092, 122.230293, 122.533539, 122.533702, 122.533888, 122.534051, 122.229905, 122.22992]","[14.724401, 14.666665, 14.609316, 14.614389, 14.671436, 14.728492, 14.785569, 14.782163, 14.724401]",40.37218025,wv02,127.59574890136719,60.18787075,269.9214175,10300100DA18B300,"[[[122.22992, 14.724401, 0.0], [122.230092, 14.666665, 0.0], [122.230293, 14.609316, 0.0], [122.533539, 14.614389, 0.0], [122.533702, 14.671436, 0.0], [122.533888, 14.728492, 0.0], [122.534051, 14.785569, 0.0], [122.229905, 14.782163, 0.0], [122.22992, 14.724401, 0.0]]]",C:\Users\smescarzaga\Desktop\DiscoveryTool\SPARKS_20240709\no_pan_3yr_65pc\Coastal\no_pan_3yr_90pc/11/OverviewImages/10300100DA18B300.jpg,"{60=12.0, 50=4.0, 95=549.6313725490196, 10=4937.980392156864, 30=1262.4901960784314, 80=57754.9529411765, 40=227.37254901960785}",Polygon,11,"{""type"":""Polygon"",""coordinates"":[[[122.22992000000002,14.724401],[122.23009200000004,14.666665],[122.23029299999999,14.609316],[122.53353900000003,14.614389],[122.53370200000005,14.671436000000002],[122.53388800000002,14.728491999999997],[122.53405100000002,14.785569000000004],[122.22990500000002,14.782163],[122.22992000000002,14.724401]]]}"
00000000000000000003,8,58.83956524,2024-07-06T22:45:14.000000Z,Coastal,2.36849194,"[173.259443, 173.259301, 173.259113, 173.258679, 173.256218, 173.258374, 173.25829, 173.258253, 173.257176, 173.258205, 173.258027, 173.257847, 173.257678, 173.257511, 173.257344, 173.257169, 173.256993, 173.256839, 173.256673, 173.25649, 173.256462, 173.509406, 173.509381, 173.509193, 173.508998, 173.508796, 173.508614, 173.507496, 173.506222, 173.506939, 173.503778, 173.50713, 173.507251, 173.507283, 173.506846, 173.506673, 173.506106, 173.504456, 173.505494, 173.505933, 173.505688, 173.505825, 173.259443]","[-34.989483, -35.03815, -35.086811, -35.135488, -35.184284, -35.232841, -35.281521, -35.330241, -35.379018, -35.427722, -35.476468, -35.52523, -35.574003, -35.6228, -35.671609, -35.720439, -35.769289, -35.818142, -35.867022, -35.915929, -35.923022, -35.923591, -35.916693, -35.867494, -35.818323, -35.769181, -35.720043, -35.670937, -35.621864, -35.572772, -35.523791, -35.474664, -35.42563, -35.376597, -35.327582, -35.278577, -35.229636, -35.180761, -35.131747, -35.082778, -35.033852, -34.984892, -34.989483]",28.3117714,wv02,27.589637756347656,26.8994248,90.5671485,10300100FF8B2400,"[[[173.259443, -34.989483, 0.0], [173.259301, -35.03815, 0.0], [173.259113, -35.086811, 0.0], [173.258679, -35.135488, 0.0], [173.256218, -35.184284, 0.0], [173.258374, -35.232841, 0.0], [173.25829, -35.281521, 0.0], [173.258253, -35.330241, 0.0], [173.257176, -35.379018, 0.0], [173.258205, -35.427722, 0.0], [173.258027, -35.476468, 0.0], [173.257847, -35.52523, 0.0], [173.257678, -35.574003, 0.0], [173.257511, -35.6228, 0.0], [173.257344, -35.671609, 0.0], [173.257169, -35.720439, 0.0], [173.256993, -35.769289, 0.0], [173.256839, -35.818142, 0.0], [173.256673, -35.867022, 0.0], [173.25649, -35.915929, 0.0], [173.256462, -35.923022, 0.0], [173.509406, -35.923591, 0.0], [173.509381, -35.916693, 0.0], [173.509193, -35.867494, 0.0], [173.508998, -35.818323, 0.0], [173.508796, -35.769181, 0.0], [173.508614, -35.720043, 0.0], [173.507496, -35.670937, 0.0], [173.506222, -35.621864, 0.0], [173.506939, -35.572772, 0.0], [173.503778, -35.523791, 0.0], [173.50713, -35.474664, 0.0], [173.507251, -35.42563, 0.0], [173.507283, -35.376597, 0.0], [173.506846, -35.327582, 0.0], [173.506673, -35.278577, 0.0], [173.506106, -35.229636, 0.0], [173.504456, -35.180761, 0.0], [173.505494, -35.131747, 0.0], [173.505933, -35.082778, 0.0], [173.505688, -35.033852, 0.0], [173.505825, -34.984892, 0.0], [173.259443, -34.989483, 0.0]]]",C:\Users\smescarzaga\Desktop\DiscoveryTool\SPARKS_20240709\no_pan_3yr_65pc\Coastal\no_pan_3yr_90pc/12/OverviewImages/10300100FF8B2400.jpg,"{30=57528.670588235305, 60=803.3333333333333, 90=1216.0, 50=310.29803921568623, 80=120979.64313725493, 40=487.90588235294126, 95=2160.815686274511, 20=19.0, 10=105441.09019607847}",Polygon,12,"{""type"":""Polygon"",""coordinates"":[[[173.259443,-34.989483],[173.259301,-35.03815],[173.259113,-35.086811],[173.258679,-35.13548800000001],[173.256218,-35.184284],[173.258374,-35.23284100000001],[173.25829,-35.281521],[173.258253,-35.330241],[173.257176,-35.379018],[173.258205,-35.427721999999996],[173.258027,-35.476468],[173.257847,-35.52523],[173.257678,-35.574003000000005],[173.257511,-35.6228],[173.257344,-35.671609],[173.257169,-35.720439],[173.256993,-35.76928900000001],[173.256839,-35.818142],[173.256673,-35.86702199999999],[173.25649,-35.915929],[173.256462,-35.923022],[173.509406,-35.923591],[173.509381,-35.91669300000001],[173.509193,-35.86749399999999],[173.508998,-35.818323],[173.508796,-35.769181],[173.508614,-35.720043000000004],[173.50749600000003,-35.670937],[173.506222,-35.621864],[173.50693900000002,-35.572772],[173.503778,-35.523791],[173.50713,-35.47466399999999],[173.507251,-35.42563],[173.50728300000003,-35.376597],[173.506846,-35.327582],[173.50667300000003,-35.27857699999999],[173.506106,-35.229636],[173.504456,-35.180761],[173.505494,-35.131747000000004],[173.505933,-35.082778],[173.505688,-35.033852],[173.505825,-34.984892],[173.259443,-34.989483]]]}"
00000000000000000004,8,64.66650139,2017-06-01T02:38:27.000000Z,Coastal,2.1417313,"[117.669693, 117.66976, 117.669825, 117.669903, 117.670004, 117.67022, 117.670549, 117.671859, 117.673984, 117.676449, 117.675365, 117.673325, 117.67052, 117.670449, 117.670501, 117.670525, 117.850008, 117.850044, 117.85009, 117.850142, 117.850196, 117.850289, 117.850395, 117.850652, 117.852739, 117.854774, 117.852764, 117.85116, 117.850962, 117.850843, 117.850814, 117.850795, 117.669693]","[9.243404, 9.197227, 9.151047, 9.104856, 9.058669, 9.012522, 8.966369, 8.920505, 8.87488, 8.829361, 8.782805, 8.735963, 8.688828, 8.642515, 8.596215, 8.568814, 8.579095, 8.606572, 8.652708, 8.698821, 8.744932, 8.791024, 8.837134, 8.883269, 8.929913, 8.97651, 9.02197, 9.067528, 9.113487, 9.159467, 9.205458, 9.251448, 9.243404]",22.979598999023438,wv02,55.49826431274414,64.9740219116211,254.03561401367188,103001006A91EE00,"[ [ [ 117.669693, 9.243404, 0.0 ], [ 117.66976, 9.197227, 0.0 ], [ 117.669825, 9.151047, 0.0 ], [ 117.669903, 9.104856, 0.0 ], [ 117.670004, 9.058669, 0.0 ], [ 117.67022, 9.012522, 0.0 ], [ 117.670549, 8.966369, 0.0 ], [ 117.671859, 8.920505, 0.0 ], [ 117.673984, 8.87488, 0.0 ], [ 117.676449, 8.829361, 0.0 ], [ 117.675365, 8.782805, 0.0 ], [ 117.673325, 8.735963, 0.0 ], [ 117.67052, 8.688828, 0.0 ], [ 117.670449, 8.642515, 0.0 ], [ 117.670501, 8.596215, 0.0 ], [ 117.670525, 8.568814, 0.0 ], [ 117.850008, 8.579095, 0.0 ], [ 117.850044, 8.606572, 0.0 ], [ 117.85009, 8.652708, 0.0 ], [ 117.850142, 8.698821, 0.0 ], [ 117.850196, 8.744932, 0.0 ], [ 117.850289, 8.791024, 0.0 ], [ 117.850395, 8.837134, 0.0 ], [ 117.850652, 8.883269, 0.0 ], [ 117.852739, 8.929913, 0.0 ], [ 117.854774, 8.97651, 0.0 ], [ 117.852764, 9.02197, 0.0 ], [ 117.85116, 9.067528, 0.0 ], [ 117.850962, 9.113487, 0.0 ], [ 117.850843, 9.159467, 0.0 ], [ 117.850814, 9.205458, 0.0 ], [ 117.850795, 9.251448, 0.0 ], [ 117.669693, 9.243404, 0.0 ] ] ]",C:\Users\smescarzaga\Desktop\DiscoveryTool\SPARKS_20240709\no_pan_3yr_65pc\Coastal\no_pan_3yr_90pc/14/OverviewImages/10300100EB9DF600.jpg,"{60=48.0, 50=174.1843137254902, 95=303.74509803921575, 10=82993.1921568628, 30=1633.2039215686273, 90=1.0, 80=59527.945098039236, 40=5144.396078431379, 20=27.0}",Polygon,14,"{""type"":""Polygon"",""coordinates"":[[[117.669693,9.243404000000002],[117.66976000000003,9.197227000000002],[117.669825,9.151047],[117.669903,9.104856],[117.670004,9.058669],[117.67022000000001,9.012522],[117.670549,8.966369],[117.67185900000001,8.920505],[117.67398400000003,8.87488],[117.67644900000003,8.829361000000002],[117.675365,8.782804999999998],[117.673325,8.735963],[117.67052000000001,8.688828],[117.67044900000003,8.642515000000001],[117.670501,8.596214999999999],[117.670525,8.568814],[117.85000800000003,8.579095],[117.85004400000003,8.606572],[117.85009,8.652708],[117.850142,8.698821000000002],[117.85019600000001,8.744932],[117.85028899999999,8.791024],[117.850395,8.837134],[117.85065200000003,8.883269],[117.85273900000001,8.929913],[117.85477400000005,8.97651],[117.85276399999998,9.021970000000001],[117.85116000000001,9.067528000000001],[117.85096200000004,9.113486999999997],[117.850843,9.159466999999998],[117.85081400000001,9.205458],[117.850795,9.251448],[117.669693,9.243404000000002]]]}"
00000000000000000005,8,86.63555781,2023-10-16T15:07:40.000000Z,Coastal,2.469203755,"[-74.14979, -74.149157, -74.149158, -74.149107, -74.147613, -74.147304, -74.146763, -74.146809, -74.147112, -74.150859, -74.153306, -74.153229, -74.153671, -74.153616, -74.154194, -74.15268, -74.152675, -74.149833, -74.151605, -74.152495, -74.152218, -74.152906, -74.153175, -74.15358, -74.151205, -74.151146, -74.151618, -74.152071, -74.15239, -74.158901, -74.159582, -74.159768, -74.158645, -74.158935, -74.157617, -74.157503, -74.154381, -74.158784, -74.158265, -74.159272, -74.159202, -74.159421, -74.156527, -74.158845, -74.15942, -74.159306, -74.160803, -74.16012, -74.160644, -74.1591, -74.159088, -74.440985, -74.441108, -74.441899, -74.441987, -74.442229, -74.442561, -74.442277, -74.444317, -74.445546, -74.445556, -74.446539, -74.44744, -74.446704, -74.444147, -74.444658, -74.445224, -74.445241, -74.44553, -74.445527, -74.446034, -74.446624, -74.446331, -74.446912, -74.448975, -74.452537, -74.452547, -74.44979, -74.450689, -74.450619, -74.452597, -74.451602, -74.452035, -74.451993, -74.451439, -74.451599, -74.452132, -74.452184, -74.452314, -74.45258, -74.149663, -74.150359, -74.14979]","[-50.032855, -50.017883, -50.017766, -50.0167, -49.981393, -49.979321, -49.968107, -49.953544, -49.937911, -49.890283, -49.835031, -49.826242, -49.813603, -49.805262, -49.798287, -49.78213, -49.782034, -49.746998, -49.708668, -49.688052, -49.676639, -49.623966, -49.622829, -49.602959, -49.561302, -49.537792, -49.486119, -49.434745, -49.397781, -49.344668, -49.320198, -49.313953, -49.289529, -49.280242, -49.267193, -49.264711, -49.22871, -49.18056, -49.173189, -49.164448, -49.154331, -49.144724, -49.099863, -49.065906, -49.055571, -49.05114, -49.031953, -49.014539, -48.996846, -48.988547, -48.988225, -48.972355, -49.015801, -49.064012, -49.067583, -49.096887, -49.144185, -49.161441, -49.209794, -49.222837, -49.223415, -49.272457, -49.290051, -49.30782, -49.358897, -49.408944, -49.420139, -49.423137, -49.434253, -49.442902, -49.493458, -49.539946, -49.560875, -49.612185, -49.66304, -49.701701, -49.70214, -49.750814, -49.76591, -49.767202, -49.812507, -49.856272, -49.865775, -49.873173, -49.927592, -49.982025, -49.991964, -49.997405, -49.999347, -50.018808, -50.054838, -50.047059, -50.032855]",27.5161712,wv02,34.3193728,44.998538970947266,129.1670094,10300100EFD87E00,"[[[-74.14979, -50.032855, 0.0], [-74.149157, -50.017883, 0.0], [-74.149158, -50.017766, 0.0], [-74.149107, -50.0167, 0.0], [-74.147613, -49.981393, 0.0], [-74.147304, -49.979321, 0.0], [-74.146763, -49.968107, 0.0], [-74.146809, -49.953544, 0.0], [-74.147112, -49.937911, 0.0], [-74.150859, -49.890283, 0.0], [-74.153306, -49.835031, 0.0], [-74.153229, -49.826242, 0.0], [-74.153671, -49.813603, 0.0], [-74.153616, -49.805262, 0.0], [-74.154194, -49.798287, 0.0], [-74.15268, -49.78213, 0.0], [-74.152675, -49.782034, 0.0], [-74.149833, -49.746998, 0.0], [-74.151605, -49.708668, 0.0], [-74.152495, -49.688052, 0.0], [-74.152218, -49.676639, 0.0], [-74.152906, -49.623966, 0.0], [-74.153175, -49.622829, 0.0], [-74.15358, -49.602959, 0.0], [-74.151205, -49.561302, 0.0], [-74.151146, -49.537792, 0.0], [-74.151618, -49.486119, 0.0], [-74.152071, -49.434745, 0.0], [-74.15239, -49.397781, 0.0], [-74.158901, -49.344668, 0.0], [-74.159582, -49.320198, 0.0], [-74.159768, -49.313953, 0.0], [-74.158645, -49.289529, 0.0], [-74.158935, -49.280242, 0.0], [-74.157617, -49.267193, 0.0], [-74.157503, -49.264711, 0.0], [-74.154381, -49.22871, 0.0], [-74.158784, -49.18056, 0.0], [-74.158265, -49.173189, 0.0], [-74.159272, -49.164448, 0.0], [-74.159202, -49.154331, 0.0], [-74.159421, -49.144724, 0.0], [-74.156527, -49.099863, 0.0], [-74.158845, -49.065906, 0.0], [-74.15942, -49.055571, 0.0], [-74.159306, -49.05114, 0.0], [-74.160803, -49.031953, 0.0], [-74.16012, -49.014539, 0.0], [-74.160644, -48.996846, 0.0], [-74.1591, -48.988547, 0.0], [-74.159088, -48.988225, 0.0], [-74.440985, -48.972355, 0.0], [-74.441108, -49.015801, 0.0], [-74.441899, -49.064012, 0.0], [-74.441987, -49.067583, 0.0], [-74.442229, -49.096887, 0.0], [-74.442561, -49.144185, 0.0], [-74.442277, -49.161441, 0.0], [-74.444317, -49.209794, 0.0], [-74.445546, -49.222837, 0.0], [-74.445556, -49.223415, 0.0], [-74.446539, -49.272457, 0.0], [-74.44744, -49.290051, 0.0], [-74.446704, -49.30782, 0.0], [-74.444147, -49.358897, 0.0], [-74.444658, -49.408944, 0.0], [-74.445224, -49.420139, 0.0], [-74.445241, -49.423137, 0.0], [-74.44553, -49.434253, 0.0], [-74.445527, -49.442902, 0.0], [-74.446034, -49.493458, 0.0], [-74.446624, -49.539946, 0.0], [-74.446331, -49.560875, 0.0], [-74.446912, -49.612185, 0.0], [-74.448975, -49.66304, 0.0], [-74.452537, -49.701701, 0.0], [-74.452547, -49.70214, 0.0], [-74.44979, -49.750814, 0.0], [-74.450689, -49.76591, 0.0], [-74.450619, -49.767202, 0.0], [-74.452597, -49.812507, 0.0], [-74.451602, -49.856272, 0.0], [-74.452035, -49.865775, 0.0], [-74.451993, -49.873173, 0.0], [-74.451439, -49.927592, 0.0], [-74.451599, -49.982025, 0.0], [-74.452132, -49.991964, 0.0], [-74.452184, -49.997405, 0.0], [-74.452314, -49.999347, 0.0], [-74.45258, -50.018808, 0.0], [-74.149663, -50.054838, 0.0], [-74.150359, -50.047059, 0.0], [-74.14979, -50.032855, 0.0]]]",C:\Users\smescarzaga\Desktop\DiscoveryTool\SPARKS_20240709\no_pan_3yr_65pc\Coastal\no_pan_3yr_90pc/15/OverviewImages/10300100EFD87E00.jpg,"{100=2015.0823529411766, 30=155297.60000000003, 70=3228.121568627451, 60=24283.596078431365, 80=116807.61960784308, 20=7.0, 10=82328.63529411764}",Polygon,15,"{""type"":""Polygon"",""coordinates"":[[[-74.14979,-50.032855],[-74.149157,-50.017883],[-74.149158,-50.017766],[-74.149107,-50.01670000000001],[-74.147613,-49.981393],[-74.147304,-49.97932099999999],[-74.146763,-49.968107],[-74.146809,-49.953544],[-74.147112,-49.937911],[-74.150859,-49.890283000000004],[-74.153306,-49.835031],[-74.153229,-49.826242],[-74.153671,-49.813603],[-74.153616,-49.805262],[-74.154194,-49.798287],[-74.15268,-49.78213],[-74.152675,-49.78203400000001],[-74.149833,-49.746998],[-74.151605,-49.70866800000001],[-74.152495,-49.688052],[-74.152218,-49.676639],[-74.152906,-49.62396600000001],[-74.153175,-49.622829],[-74.15358,-49.602959],[-74.151205,-49.561302000000005],[-74.151146,-49.53779200000001],[-74.151618,-49.48611900000001],[-74.152071,-49.43474500000001],[-74.15239,-49.397781],[-74.158901,-49.344668],[-74.159582,-49.320198000000005],[-74.159768,-49.313953],[-74.158645,-49.289529],[-74.158935,-49.280242],[-74.157617,-49.267193000000006],[-74.157503,-49.264711],[-74.154381,-49.22870999999999],[-74.158784,-49.18056],[-74.158265,-49.173188999999994],[-74.159272,-49.164448],[-74.159202,-49.154331000000006],[-74.159421,-49.14472399999999],[-74.156527,-49.09986299999999],[-74.158845,-49.065906],[-74.15942,-49.055571],[-74.159306,-49.05114],[-74.160803,-49.031953],[-74.16012,-49.014539],[-74.160644,-48.99684599999999],[-74.1591,-48.988547],[-74.159088,-48.988225],[-74.440985,-48.97235500000001],[-74.441108,-49.015801],[-74.441899,-49.064012],[-74.441987,-49.067583],[-74.442229,-49.096887],[-74.442561,-49.14418500000001],[-74.442277,-49.161441],[-74.444317,-49.20979400000001],[-74.445546,-49.222837],[-74.445556,-49.223415],[-74.446539,-49.272457],[-74.44744,-49.290051],[-74.446704,-49.30782000000001],[-74.444147,-49.35889699999999],[-74.444658,-49.408944],[-74.445224,-49.420139000000006],[-74.445241,-49.423137],[-74.44553,-49.434253],[-74.445527,-49.44290199999999],[-74.44603400000001,-49.493458],[-74.446624,-49.539946],[-74.446331,-49.560875],[-74.446912,-49.612185000000004],[-74.448975,-49.66304],[-74.452537,-49.70170100000001],[-74.452547,-49.70214],[-74.44979,-49.750814],[-74.450689,-49.76591],[-74.450619,-49.767202000000005],[-74.452597,-49.812507],[-74.451602,-49.856272000000004],[-74.452035,-49.865775],[-74.451993,-49.873173],[-74.451439,-49.927592],[-74.451599,-49.982025],[-74.452132,-49.991964],[-74.45218400000002,-49.997405],[-74.452314,-49.999347],[-74.45258,-50.018808],[-74.149663,-50.054838],[-74.150359,-50.04705899999999],[-74.14979,-50.032855]]]}"
00000000000000000006,8,18.90310943,2023-04-10T22:09:47.000000Z,Coastal,2.484976283,"[-178.839864, -178.653151, -178.653134, -178.652989, -178.652826, -178.652666, -178.652498, -178.652328, -178.652169, -178.651974, -178.651822, -178.651722, -178.841389, -178.841245, -178.841173, -178.841114, -178.841041, -178.841005, -178.840989, -178.840865, -178.840706, -178.840689, -178.840648, -178.840539, -178.840487, -178.840321, -178.840257, -178.840211, -178.840161, -178.840027, -178.839884, -178.839864]","[-21.015419, -21.020043, -21.012839, -20.953378, -20.893659, -20.833679, -20.773417, -20.712885, -20.652063, -20.59102, -20.529616, -20.487785, -20.481386, -20.523408, -20.543233, -20.56309, -20.585017, -20.599256, -20.604748, -20.653909, -20.707278, -20.713518, -20.726825, -20.768004, -20.787455, -20.847818, -20.871739, -20.888621, -20.907899, -20.957994, -21.008161, -21.015419]",30.48555333,wv02,44.979799,51.11811667,356.2068417,10300100E5A0EA00,"[[[-178.839864, -21.015419, 0.0], [-178.653151, -21.020043, 0.0], [-178.653134, -21.012839, 0.0], [-178.652989, -20.953378, 0.0], [-178.652826, -20.893659, 0.0], [-178.652666, -20.833679, 0.0], [-178.652498, -20.773417, 0.0], [-178.652328, -20.712885, 0.0], [-178.652169, -20.652063, 0.0], [-178.651974, -20.59102, 0.0], [-178.651822, -20.529616, 0.0], [-178.651722, -20.487785, 0.0], [-178.841389, -20.481386, 0.0], [-178.841245, -20.523408, 0.0], [-178.841173, -20.543233, 0.0], [-178.841114, -20.56309, 0.0], [-178.841041, -20.585017, 0.0], [-178.841005, -20.599256, 0.0], [-178.840989, -20.604748, 0.0], [-178.840865, -20.653909, 0.0], [-178.840706, -20.707278, 0.0], [-178.840689, -20.713518, 0.0], [-178.840648, -20.726825, 0.0], [-178.840539, -20.768004, 0.0], [-178.840487, -20.787455, 0.0], [-178.840321, -20.847818, 0.0], [-178.840257, -20.871739, 0.0], [-178.840211, -20.888621, 0.0], [-178.840161, -20.907899, 0.0], [-178.840027, -20.957994, 0.0], [-178.839884, -21.008161, 0.0], [-178.839864, -21.015419, 0.0]]]",C:\Users\smescarzaga\Desktop\DiscoveryTool\SPARKS_20240709\no_pan_3yr_65pc\Coastal\no_pan_3yr_90pc/17/OverviewImages/10300100E5A0EA00.jpg,"{60=7.0, 10=940.0, 30=150.0, 90=7.0, 80=123207.92941176477}",Polygon,17,"{""type"":""Polygon"",""coordinates"":[[[-178.839864,-21.015419000000005],[-178.65315100000004,-21.020043],[-178.653134,-21.012839000000003],[-178.652989,-20.953378000000004],[-178.652826,-20.893659000000003],[-178.652666,-20.833679],[-178.652498,-20.773417],[-178.65232800000004,-20.712885000000004],[-178.652169,-20.652063000000002],[-178.651974,-20.591020000000004],[-178.651822,-20.529616],[-178.65172200000003,-20.487785],[-178.841389,-20.481386],[-178.841245,-20.523408],[-178.841173,-20.543233],[-178.841114,-20.56309],[-178.841041,-20.585017],[-178.841005,-20.599256],[-178.840989,-20.604748],[-178.840865,-20.653909],[-178.840706,-20.707278],[-178.840689,-20.713518],[-178.840648,-20.726825],[-178.840539,-20.768003999999998],[-178.840487,-20.787455],[-178.840321,-20.847818000000004],[-178.840257,-20.871738999999998],[-178.840211,-20.888620999999997],[-178.840161,-20.907899],[-178.840027,-20.957994],[-178.839884,-21.008161],[-178.839864,-21.015419000000005]]]}"
